n1	n2	evidence	score
UMLS:C0008340	DOID:899	curated	1
UMLS:C0008350	DOID:10211	curated	1
UMLS:C0008350	DOID:11151	curated	1
UMLS:C0008354	DOID:1498	curated	1
UMLS:C0008370	DOID:13580	curated	1
UMLS:C0008372	DOID:1852	curated	1
UMLS:C0008373	DOID:869	curated	1
UMLS:C0008384	DOID:14502	curated	1
UMLS:C0008412	DOID:8456	curated	1
UMLS:C0008441	DOID:2649	curated	1
UMLS:C0008445	DOID:0060292	curated	1
UMLS:C0008445	DOID:0060293	curated	1
UMLS:C0008445	DOID:0110851	curated	1
UMLS:C0008445	DOID:0110852	curated	1
UMLS:C0008445	DOID:0110853	curated	1
UMLS:C0008445	DOID:2581	curated	1
UMLS:C0008449	DOID:2256	curated	1
UMLS:C0008479	DOID:3371	curated	1
UMLS:C0008487	DOID:3302	curated	1
UMLS:C0008489	DOID:0060810	curated	1
UMLS:C0008489	DOID:12859	curated	1
UMLS:C0008495	DOID:0050697	curated	1
UMLS:C0008497	DOID:2021	curated	1
UMLS:C0008497	DOID:3594	curated	1
UMLS:C0008513	DOID:10176	curated	1
UMLS:C0008513	DOID:11406	curated	1
UMLS:C0008513	DOID:12574	curated	1
UMLS:C0008513	DOID:3612	curated	1
UMLS:C0008513	DOID:8886	curated	1
UMLS:C0008521	DOID:1417	curated	1
UMLS:C0008525	DOID:9821	curated	1
UMLS:C0008526	DOID:10176	curated	1
UMLS:C0008526	DOID:11406	curated	1
UMLS:C0008526	DOID:12574	curated	1
UMLS:C0008526	DOID:3612	curated	1
UMLS:C0008526	DOID:8886	curated	1
UMLS:C0008533	DOID:12259	curated	1
UMLS:C0008582	DOID:1562	curated	1
UMLS:C0008677	DOID:6132	curated	1
UMLS:C0008680	DOID:9502	curated	1
UMLS:C0008684	DOID:3087	curated	1
UMLS:C0008698	DOID:10792	curated	1
UMLS:C0008698	DOID:2051	curated	1
UMLS:C0008701	DOID:10600	curated	1
UMLS:C0008707	DOID:1019	curated	1
UMLS:C0008711	DOID:8252	curated	1
UMLS:C0008728	DOID:3049	curated	1
UMLS:C0008780	DOID:9562	curated	1
UMLS:C0008924	DOID:9296	curated	1
UMLS:C0008925	DOID:0110213	curated	1
UMLS:C0008925	DOID:674	curated	1
UMLS:C0008928	DOID:0060467	curated	1
UMLS:C0008928	DOID:13994	curated	1
UMLS:C0008928	DOID:9827	curated	1
UMLS:C0009021	DOID:13767	curated	1
UMLS:C0009081	DOID:11836	curated	1
UMLS:C0009090	DOID:0060243	curated	1
UMLS:C0009171	DOID:809	curated	1
UMLS:C0009186	DOID:13450	curated	1
UMLS:C0009187	DOID:2113	curated	1
UMLS:C0009197	DOID:5463	curated	1
UMLS:C0009207	DOID:0050569	curated	1
UMLS:C0009207	DOID:0060578	curated	1
UMLS:C0009207	DOID:0060580	curated	1
UMLS:C0009207	DOID:0060581	curated	1
UMLS:C0009207	DOID:0060582	curated	1
UMLS:C0009207	DOID:0060583	curated	1
UMLS:C0009207	DOID:0060584	curated	1
UMLS:C0009207	DOID:0060585	curated	1
UMLS:C0009207	DOID:0060586	curated	1
UMLS:C0009207	DOID:0060587	curated	1
UMLS:C0009207	DOID:0060588	curated	1
UMLS:C0009207	DOID:0060608	curated	1
UMLS:C0009207	DOID:0060609	curated	1
UMLS:C0009207	DOID:11725	curated	1
UMLS:C0009207	DOID:11983	curated	1
UMLS:C0009207	DOID:14681	curated	1
UMLS:C0009207	DOID:14796	curated	1
UMLS:C0009207	DOID:2962	curated	1
UMLS:C0009207	DOID:3490	curated	1
UMLS:C0009207	DOID:6683	curated	1
UMLS:C0009319	DOID:0060180	curated	1
UMLS:C0009319	DOID:0060189	curated	1
UMLS:C0009319	DOID:0060190	curated	1
UMLS:C0009319	DOID:2326	curated	1
UMLS:C0009324	DOID:0110892	curated	1
UMLS:C0009324	DOID:8577	curated	1
UMLS:C0009326	DOID:854	curated	1
UMLS:C0009363	DOID:12270	curated	1
UMLS:C0009373	DOID:5353	curated	1
UMLS:C0009374	DOID:3877	curated	1
UMLS:C0009375	DOID:219	curated	1
UMLS:C0009375	DOID:235	curated	1
UMLS:C0009398	DOID:11661	curated	1
UMLS:C0009398	DOID:13399	curated	1
UMLS:C0009398	DOID:13909	curated	1
UMLS:C0009398	DOID:13910	curated	1
UMLS:C0009398	DOID:13911	curated	1
UMLS:C0009398	DOID:13912	curated	1
UMLS:C0009402	DOID:0080199	curated	1
UMLS:C0009402	DOID:5672	curated	1
UMLS:C0009402	DOID:9256	curated	1
UMLS:C0009404	DOID:5672	curated	1
UMLS:C0009404	DOID:9256	curated	1
UMLS:C0009405	DOID:3883	curated	1
UMLS:C0009426	DOID:6950	curated	1
UMLS:C0009438	DOID:11755	curated	1
UMLS:C0009443	DOID:10459	curated	1
UMLS:C0009443	DOID:10460	curated	1
UMLS:C0009447	DOID:12177	curated	1
UMLS:C0009451	DOID:1573	curated	1
UMLS:C0009460	DOID:2033	curated	1
UMLS:C0009460	DOID:93	curated	1
UMLS:C0009492	DOID:573	curated	1
UMLS:C0009492	DOID:682	curated	1
UMLS:C0009595	DOID:10932	curated	1
UMLS:C0009663	DOID:11168	curated	1
UMLS:C0009691	DOID:0110227	curated	1
UMLS:C0009691	DOID:0110228	curated	1
UMLS:C0009691	DOID:0110229	curated	1
UMLS:C0009691	DOID:0110230	curated	1
UMLS:C0009691	DOID:0110231	curated	1
UMLS:C0009691	DOID:0110232	curated	1
UMLS:C0009691	DOID:0110233	curated	1
UMLS:C0009691	DOID:0110234	curated	1
UMLS:C0009691	DOID:0110235	curated	1
UMLS:C0009691	DOID:0110236	curated	1
UMLS:C0009691	DOID:0110237	curated	1
UMLS:C0009691	DOID:0110238	curated	1
UMLS:C0009691	DOID:0110239	curated	1
UMLS:C0009691	DOID:0110240	curated	1
UMLS:C0009691	DOID:0110241	curated	1
UMLS:C0009691	DOID:0110242	curated	1
UMLS:C0009691	DOID:0110243	curated	1
UMLS:C0009691	DOID:0110245	curated	1
UMLS:C0009691	DOID:0110246	curated	1
UMLS:C0009691	DOID:0110248	curated	1
UMLS:C0009691	DOID:0110249	curated	1
UMLS:C0009691	DOID:0110250	curated	1
UMLS:C0009691	DOID:0110251	curated	1
UMLS:C0009691	DOID:0110252	curated	1
UMLS:C0009691	DOID:0110253	curated	1
UMLS:C0009691	DOID:0110254	curated	1
UMLS:C0009691	DOID:0110255	curated	1
UMLS:C0009691	DOID:0110256	curated	1
UMLS:C0009691	DOID:0110257	curated	1
UMLS:C0009691	DOID:0110258	curated	1
UMLS:C0009691	DOID:0110259	curated	1
UMLS:C0009691	DOID:0110260	curated	1
UMLS:C0009691	DOID:0110261	curated	1
UMLS:C0009691	DOID:0110262	curated	1
UMLS:C0009691	DOID:0110263	curated	1
UMLS:C0009691	DOID:0110264	curated	1
UMLS:C0009691	DOID:0110265	curated	1
UMLS:C0009691	DOID:0110266	curated	1
UMLS:C0009691	DOID:0110267	curated	1
UMLS:C0009691	DOID:0110268	curated	1
UMLS:C0009691	DOID:0110269	curated	1
UMLS:C0009691	DOID:0110270	curated	1
UMLS:C0009691	DOID:0110271	curated	1
UMLS:C0009691	DOID:0110272	curated	1
UMLS:C0009714	DOID:0080212	curated	1
UMLS:C0009714	DOID:0110861	curated	1
UMLS:C0009730	DOID:0060326	curated	1
UMLS:C0009730	DOID:1089	curated	1
UMLS:C0009759	DOID:4251	curated	1
UMLS:C0009761	DOID:5467	curated	1
UMLS:C0009763	DOID:6195	curated	1
UMLS:C0009765	DOID:11227	curated	1
UMLS:C0009766	DOID:11204	curated	1
UMLS:C0009766	DOID:2457	curated	1
UMLS:C0009766	DOID:2474	curated	1
UMLS:C0009769	DOID:2457	curated	1
UMLS:C0009782	DOID:65	curated	1
UMLS:C0009806	DOID:2089	curated	1
UMLS:C0009946	DOID:10935	curated	1
UMLS:C0009946	DOID:1768	curated	1
UMLS:C0010034	DOID:10124	curated	1
UMLS:C0010035	DOID:0060445	curated	1
UMLS:C0010035	DOID:0060446	curated	1
UMLS:C0010035	DOID:0060447	curated	1
UMLS:C0010035	DOID:0060450	curated	1
UMLS:C0010035	DOID:0060452	curated	1
UMLS:C0010035	DOID:0060454	curated	1
UMLS:C0010035	DOID:0060457	curated	1
UMLS:C0010035	DOID:0110855	curated	1
UMLS:C0010035	DOID:0110856	curated	1
UMLS:C0010035	DOID:0110857	curated	1
UMLS:C0010035	DOID:12318	curated	1
UMLS:C0010035	DOID:2565	curated	1
UMLS:C0010035	DOID:2566	curated	1
UMLS:C0010036	DOID:2566	curated	1
UMLS:C0010043	DOID:8463	curated	1
UMLS:C0010051	DOID:3362	curated	1
UMLS:C0010054	DOID:13739	curated	1
UMLS:C0010054	DOID:1936	curated	1
UMLS:C0010054	DOID:2348	curated	1
UMLS:C0010054	DOID:3393	curated	1
UMLS:C0010068	DOID:1936	curated	1
UMLS:C0010068	DOID:2348	curated	1
UMLS:C0010068	DOID:3393	curated	1
UMLS:C0010072	DOID:11847	curated	1
UMLS:C0010072	DOID:5844	curated	1
UMLS:C0010072	DOID:9408	curated	1
UMLS:C0010073	DOID:11840	curated	1
UMLS:C0010232	DOID:8956	curated	1
UMLS:C0010266	DOID:3817	curated	1
UMLS:C0010266	DOID:5656	curated	1
UMLS:C0010273	DOID:2339	curated	1
UMLS:C0010276	DOID:3840	curated	1
UMLS:C0010276	DOID:3846	curated	1
UMLS:C0010276	DOID:3847	curated	1
UMLS:C0010278	DOID:2340	curated	1
UMLS:C0010308	DOID:0050328	curated	1
UMLS:C0010308	DOID:0070123	curated	1
UMLS:C0010308	DOID:0070124	curated	1
UMLS:C0010308	DOID:0070125	curated	1
UMLS:C0010308	DOID:0070126	curated	1
UMLS:C0010308	DOID:0070127	curated	1
UMLS:C0010308	DOID:0070128	curated	1
UMLS:C0010308	DOID:0111140	curated	1
UMLS:C0010314	DOID:12580	curated	1
UMLS:C0010324	DOID:3803	curated	1
UMLS:C0010346	DOID:0060192	curated	1
UMLS:C0010346	DOID:0110892	curated	1
UMLS:C0010346	DOID:8778	curated	1
UMLS:C0010380	DOID:9395	curated	1
UMLS:C0010392	DOID:12556	curated	1
UMLS:C0010403	DOID:2917	curated	1
UMLS:C0010414	DOID:12053	curated	1
UMLS:C0010417	DOID:11383	curated	1
UMLS:C0010418	DOID:1733	curated	1
UMLS:C0010474	DOID:1724	curated	1
UMLS:C0010481	DOID:3947	curated	1
UMLS:C0010481	DOID:446	curated	1
UMLS:C0010495	DOID:0050429	curated	1
UMLS:C0010495	DOID:0060862	curated	1
UMLS:C0010495	DOID:0070129	curated	1
UMLS:C0010495	DOID:0070130	curated	1
UMLS:C0010495	DOID:0070131	curated	1
UMLS:C0010495	DOID:0070132	curated	1
UMLS:C0010495	DOID:0070133	curated	1
UMLS:C0010495	DOID:0070134	curated	1
UMLS:C0010495	DOID:0070135	curated	1
UMLS:C0010495	DOID:0070136	curated	1
UMLS:C0010495	DOID:0070137	curated	1
UMLS:C0010495	DOID:0070138	curated	1
UMLS:C0010495	DOID:0070140	curated	1
UMLS:C0010495	DOID:0070141	curated	1
UMLS:C0010495	DOID:0070142	curated	1
UMLS:C0010495	DOID:2732	curated	1
UMLS:C0010495	DOID:3144	curated	1
UMLS:C0010598	DOID:845	curated	1
UMLS:C0010606	DOID:0080202	curated	1
UMLS:C0010606	DOID:4866	curated	1
UMLS:C0010631	DOID:3111	curated	1
UMLS:C0010633	DOID:2634	curated	1
UMLS:C0010674	DOID:1485	curated	1
UMLS:C0010678	DOID:10079	curated	1
UMLS:C0010691	DOID:9266	curated	1
UMLS:C0010692	DOID:1679	curated	1
UMLS:C0010701	DOID:1631	curated	1
UMLS:C0010701	DOID:3016	curated	1
UMLS:C0010930	DOID:950	curated	1
UMLS:C0010930	DOID:9938	curated	1
UMLS:C0010964	DOID:2785	curated	1
UMLS:C0011053	DOID:10003	curated	1
UMLS:C0011127	DOID:8717	curated	1
UMLS:C0011195	DOID:0050540	curated	1
UMLS:C0011195	DOID:0090003	curated	1
UMLS:C0011195	DOID:0110148	curated	1
UMLS:C0011195	DOID:0110149	curated	1
UMLS:C0011195	DOID:0110150	curated	1
UMLS:C0011195	DOID:0110151	curated	1
UMLS:C0011195	DOID:0110152	curated	1
UMLS:C0011195	DOID:0110153	curated	1
UMLS:C0011195	DOID:0110154	curated	1
UMLS:C0011195	DOID:0110155	curated	1
UMLS:C0011195	DOID:0110156	curated	1
UMLS:C0011195	DOID:0110157	curated	1
UMLS:C0011195	DOID:0110158	curated	1
UMLS:C0011195	DOID:0110159	curated	1
UMLS:C0011195	DOID:0110160	curated	1
UMLS:C0011195	DOID:0110161	curated	1
UMLS:C0011195	DOID:0110163	curated	1
UMLS:C0011195	DOID:0110164	curated	1
UMLS:C0011195	DOID:0110165	curated	1
UMLS:C0011195	DOID:0110166	curated	1
UMLS:C0011195	DOID:0110167	curated	1
UMLS:C0011195	DOID:0110168	curated	1
UMLS:C0011195	DOID:0110169	curated	1
UMLS:C0011195	DOID:0110170	curated	1
UMLS:C0011195	DOID:0110173	curated	1
UMLS:C0011195	DOID:0110174	curated	1
UMLS:C0011195	DOID:0110175	curated	1
UMLS:C0011195	DOID:0110177	curated	1
UMLS:C0011195	DOID:0110179	curated	1
UMLS:C0011195	DOID:0110182	curated	1
UMLS:C0011195	DOID:0110183	curated	1
UMLS:C0011195	DOID:0110184	curated	1
UMLS:C0011195	DOID:0110185	curated	1
UMLS:C0011195	DOID:0110186	curated	1
UMLS:C0011195	DOID:0110187	curated	1
UMLS:C0011195	DOID:0110190	curated	1
UMLS:C0011195	DOID:0110191	curated	1
UMLS:C0011195	DOID:0110192	curated	1
UMLS:C0011195	DOID:0110193	curated	1
UMLS:C0011195	DOID:0110194	curated	1
UMLS:C0011195	DOID:0110195	curated	1
UMLS:C0011195	DOID:0110196	curated	1
UMLS:C0011195	DOID:0110197	curated	1
UMLS:C0011195	DOID:0110198	curated	1
UMLS:C0011195	DOID:0110199	curated	1
UMLS:C0011195	DOID:0110200	curated	1
UMLS:C0011195	DOID:0110202	curated	1
UMLS:C0011195	DOID:0110203	curated	1
UMLS:C0011195	DOID:0110204	curated	1
UMLS:C0011195	DOID:0110205	curated	1
UMLS:C0011195	DOID:0110206	curated	1
UMLS:C0011195	DOID:0110207	curated	1
UMLS:C0011195	DOID:0110208	curated	1
UMLS:C0011195	DOID:0110209	curated	1
UMLS:C0011195	DOID:0110210	curated	1
UMLS:C0011195	DOID:0110211	curated	1
UMLS:C0011195	DOID:0110212	curated	1
UMLS:C0011195	DOID:10595	curated	1
UMLS:C0011195	DOID:2477	curated	1
UMLS:C0011206	DOID:8645	curated	1
UMLS:C0011226	DOID:2047	curated	1
UMLS:C0011251	DOID:778	curated	1
UMLS:C0011263	DOID:8725	curated	1
UMLS:C0011269	DOID:8725	curated	1
UMLS:C0011303	DOID:3213	curated	1
UMLS:C0011311	DOID:12205	curated	1
UMLS:C0011334	DOID:10461	curated	1
UMLS:C0011334	DOID:216	curated	1
UMLS:C0011351	DOID:693	curated	1
UMLS:C0011405	DOID:5330	curated	1
UMLS:C0011407	DOID:11623	curated	1
UMLS:C0011430	DOID:0110052	curated	1
UMLS:C0011430	DOID:0110053	curated	1
UMLS:C0011430	DOID:0110054	curated	1
UMLS:C0011430	DOID:0110055	curated	1
UMLS:C0011430	DOID:0110056	curated	1
UMLS:C0011430	DOID:0110057	curated	1
UMLS:C0011430	DOID:0110058	curated	1
UMLS:C0011430	DOID:0110059	curated	1
UMLS:C0011430	DOID:0110060	curated	1
UMLS:C0011430	DOID:0110061	curated	1
UMLS:C0011430	DOID:0110062	curated	1
UMLS:C0011430	DOID:0110063	curated	1
UMLS:C0011430	DOID:0110064	curated	1
UMLS:C0011430	DOID:0110065	curated	1
UMLS:C0011430	DOID:0110066	curated	1
UMLS:C0011430	DOID:2187	curated	1
UMLS:C0011430	DOID:4154	curated	1
UMLS:C0011430	DOID:701	curated	1
UMLS:C0011432	DOID:698	curated	1
UMLS:C0011436	DOID:0110052	curated	1
UMLS:C0011436	DOID:0110053	curated	1
UMLS:C0011436	DOID:0110054	curated	1
UMLS:C0011436	DOID:0110055	curated	1
UMLS:C0011436	DOID:0110056	curated	1
UMLS:C0011436	DOID:0110057	curated	1
UMLS:C0011436	DOID:0110058	curated	1
UMLS:C0011436	DOID:0110059	curated	1
UMLS:C0011436	DOID:0110060	curated	1
UMLS:C0011436	DOID:0110061	curated	1
UMLS:C0011436	DOID:0110062	curated	1
UMLS:C0011436	DOID:0110063	curated	1
UMLS:C0011436	DOID:0110064	curated	1
UMLS:C0011436	DOID:0110065	curated	1
UMLS:C0011436	DOID:0110066	curated	1
UMLS:C0011436	DOID:2187	curated	1
UMLS:C0011436	DOID:4154	curated	1
UMLS:C0011436	DOID:701	curated	1
UMLS:C0011548	DOID:10931	curated	1
UMLS:C0011551	DOID:11038	curated	1
UMLS:C0011570	DOID:1470	curated	1
UMLS:C0011570	DOID:1596	curated	1
UMLS:C0011573	DOID:1595	curated	1
UMLS:C0011579	DOID:4964	curated	1
UMLS:C0011581	DOID:12139	curated	1
UMLS:C0011581	DOID:1470	curated	1
UMLS:C0011581	DOID:1595	curated	1
UMLS:C0011581	DOID:1596	curated	1
UMLS:C0011581	DOID:2848	curated	1
UMLS:C0011581	DOID:4964	curated	1
UMLS:C0011603	DOID:2723	curated	1
UMLS:C0011608	DOID:8505	curated	1
UMLS:C0011615	DOID:3310	curated	1
UMLS:C0011616	DOID:2773	curated	1
UMLS:C0011630	DOID:0050133	curated	1
UMLS:C0011630	DOID:1563	curated	1
UMLS:C0011630	DOID:8913	curated	1
UMLS:C0011633	DOID:10223	curated	1
UMLS:C0011633	DOID:14203	curated	1
UMLS:C0011636	DOID:0050133	curated	1
UMLS:C0011636	DOID:1563	curated	1
UMLS:C0011636	DOID:4336	curated	1
UMLS:C0011636	DOID:8913	curated	1
UMLS:C0011644	DOID:418	curated	1
UMLS:C0011644	DOID:419	curated	1
UMLS:C0011645	DOID:4400	curated	1
UMLS:C0011645	DOID:6498	curated	1
UMLS:C0011649	DOID:2658	curated	1
UMLS:C0011757	DOID:9923	curated	1
UMLS:C0011813	DOID:9565	curated	1
UMLS:C0011847	DOID:9352	curated	1
UMLS:C0011848	DOID:12388	curated	1
UMLS:C0011848	DOID:9409	curated	1
UMLS:C0011849	DOID:9351	curated	1
UMLS:C0011854	DOID:0110741	curated	1
UMLS:C0011854	DOID:0110742	curated	1
UMLS:C0011854	DOID:0110743	curated	1
UMLS:C0011854	DOID:0110744	curated	1
UMLS:C0011854	DOID:0110745	curated	1
UMLS:C0011854	DOID:0110746	curated	1
UMLS:C0011854	DOID:0110747	curated	1
UMLS:C0011854	DOID:0110749	curated	1
UMLS:C0011854	DOID:0110750	curated	1
UMLS:C0011854	DOID:0110751	curated	1
UMLS:C0011854	DOID:0110752	curated	1
UMLS:C0011854	DOID:0110753	curated	1
UMLS:C0011854	DOID:0110754	curated	1
UMLS:C0011854	DOID:0110755	curated	1
UMLS:C0011854	DOID:0110756	curated	1
UMLS:C0011854	DOID:0110757	curated	1
UMLS:C0011854	DOID:0110758	curated	1
UMLS:C0011854	DOID:0110759	curated	1
UMLS:C0011854	DOID:0110760	curated	1
UMLS:C0011854	DOID:0110761	curated	1
UMLS:C0011854	DOID:9744	curated	1
UMLS:C0011859	DOID:11712	curated	1
UMLS:C0011859	DOID:811	curated	1
UMLS:C0011860	DOID:9352	curated	1
UMLS:C0011871	DOID:10182	curated	1
UMLS:C0011875	DOID:11713	curated	1
UMLS:C0011876	DOID:13328	curated	1
UMLS:C0011880	DOID:1837	curated	1
UMLS:C0011882	DOID:11503	curated	1
UMLS:C0011882	DOID:12785	curated	1
UMLS:C0011882	DOID:9743	curated	1
UMLS:C0011884	DOID:8947	curated	1
UMLS:C0011981	DOID:10480	curated	1
UMLS:C0011989	DOID:4997	curated	1
UMLS:C0011991	DOID:13250	curated	1
UMLS:C0011993	DOID:5574	curated	1
UMLS:C0011993	DOID:6977	curated	1
UMLS:C0012236	DOID:11198	curated	1
UMLS:C0012236	DOID:12583	curated	1
UMLS:C0012242	DOID:77	curated	1
UMLS:C0012243	DOID:3119	curated	1
UMLS:C0012602	DOID:1082	curated	1
UMLS:C0012624	DOID:10986	curated	1
UMLS:C0012715	DOID:0111029	curated	1
UMLS:C0012715	DOID:0111031	curated	1
UMLS:C0012715	DOID:0111033	curated	1
UMLS:C0012715	DOID:0111034	curated	1
UMLS:C0012715	DOID:2351	curated	1
UMLS:C0012716	DOID:0060879	curated	1
UMLS:C0012716	DOID:0060880	curated	1
UMLS:C0012716	DOID:0060882	curated	1
UMLS:C0012716	DOID:0060883	curated	1
UMLS:C0012716	DOID:0060884	curated	1
UMLS:C0012716	DOID:0060885	curated	1
UMLS:C0012734	DOID:12995	curated	1
UMLS:C0012739	DOID:0060538	curated	1
UMLS:C0012739	DOID:11247	curated	1
UMLS:C0012746	DOID:10935	curated	1
UMLS:C0012746	DOID:1768	curated	1
UMLS:C0012813	DOID:7475	curated	1
UMLS:C0012814	DOID:13254	curated	1
UMLS:C0013069	DOID:6406	curated	1
UMLS:C0013080	DOID:14250	curated	1
UMLS:C0013146	DOID:302	curated	1
UMLS:C0013238	DOID:10138	curated	1
UMLS:C0013238	DOID:10140	curated	1
UMLS:C0013261	DOID:12557	curated	1
UMLS:C0013264	DOID:11723	curated	1
UMLS:C0013274	DOID:13832	curated	1
UMLS:C0013288	DOID:14495	curated	1
UMLS:C0013288	DOID:8439	curated	1
UMLS:C0013289	DOID:4072	curated	1
UMLS:C0013291	DOID:10021	curated	1
UMLS:C0013291	DOID:1737	curated	1
UMLS:C0013295	DOID:1724	curated	1
UMLS:C0013298	DOID:8643	curated	1
UMLS:C0013336	DOID:9521	curated	1
UMLS:C0013338	DOID:0060870	curated	1
UMLS:C0013338	DOID:0060872	curated	1
UMLS:C0013338	DOID:0060873	curated	1
UMLS:C0013338	DOID:0060874	curated	1
UMLS:C0013338	DOID:0060875	curated	1
UMLS:C0013338	DOID:0090070	curated	1
UMLS:C0013338	DOID:0090071	curated	1
UMLS:C0013338	DOID:0090072	curated	1
UMLS:C0013338	DOID:0090073	curated	1
UMLS:C0013338	DOID:0090074	curated	1
UMLS:C0013338	DOID:0090076	curated	1
UMLS:C0013338	DOID:0090077	curated	1
UMLS:C0013338	DOID:0090078	curated	1
UMLS:C0013338	DOID:0090079	curated	1
UMLS:C0013338	DOID:0090080	curated	1
UMLS:C0013338	DOID:0090081	curated	1
UMLS:C0013338	DOID:0090082	curated	1
UMLS:C0013338	DOID:0090083	curated	1
UMLS:C0013338	DOID:0090084	curated	1
UMLS:C0013338	DOID:0090085	curated	1
UMLS:C0013338	DOID:0090086	curated	1
UMLS:C0013338	DOID:0090087	curated	1
UMLS:C0013338	DOID:0090089	curated	1
UMLS:C0013338	DOID:0090090	curated	1
UMLS:C0013338	DOID:0090092	curated	1
UMLS:C0013338	DOID:0090093	curated	1
UMLS:C0013338	DOID:0090094	curated	1
UMLS:C0013338	DOID:3614	curated	1
UMLS:C0013338	DOID:9406	curated	1
UMLS:C0013338	DOID:9410	curated	1
UMLS:C0013338	DOID:9476	curated	1
UMLS:C0013364	DOID:11589	curated	1
UMLS:C0013366	DOID:206	curated	1
UMLS:C0013366	DOID:4624	curated	1
UMLS:C0013369	DOID:12384	curated	1
UMLS:C0013369	DOID:13250	curated	1
UMLS:C0013371	DOID:12385	curated	1
UMLS:C0013374	DOID:11702	curated	1
UMLS:C0013377	DOID:4441	curated	1
UMLS:C0013384	DOID:543	curated	1
UMLS:C0013384	DOID:9854	curated	1
UMLS:C0013393	DOID:1934	curated	1
UMLS:C0013403	DOID:10041	curated	1
UMLS:C0013415	DOID:12139	curated	1
UMLS:C0013415	DOID:4964	curated	1
UMLS:C0013421	DOID:543	curated	1
UMLS:C0013423	DOID:0050835	curated	1
UMLS:C0013423	DOID:0060730	curated	1
UMLS:C0013423	DOID:0090034	curated	1
UMLS:C0013423	DOID:0090037	curated	1
UMLS:C0013423	DOID:0090038	curated	1
UMLS:C0013423	DOID:0090039	curated	1
UMLS:C0013423	DOID:0090041	curated	1
UMLS:C0013423	DOID:0090042	curated	1
UMLS:C0013423	DOID:0090043	curated	1
UMLS:C0013423	DOID:0090046	curated	1
UMLS:C0013423	DOID:0090048	curated	1
UMLS:C0013423	DOID:0090050	curated	1
UMLS:C0013423	DOID:0090055	curated	1
UMLS:C0013423	DOID:0090056	curated	1
UMLS:C0013423	DOID:0090057	curated	1
UMLS:C0013423	DOID:0090058	curated	1
UMLS:C0013426	DOID:14292	curated	1
UMLS:C0013447	DOID:2742	curated	1
UMLS:C0013449	DOID:5101	curated	1
UMLS:C0013449	DOID:833	curated	1
UMLS:C0013473	DOID:8670	curated	1
UMLS:C0013481	DOID:14289	curated	1
UMLS:C0013502	DOID:1496	curated	1
UMLS:C0013528	DOID:4188	curated	1
UMLS:C0013537	DOID:13593	curated	1
UMLS:C0013568	DOID:11907	curated	1
UMLS:C0013570	DOID:8771	curated	1
UMLS:C0013575	DOID:14693	curated	1
UMLS:C0013575	DOID:2121	curated	1
UMLS:C0013581	DOID:0111148	curated	1
UMLS:C0013592	DOID:1570	curated	1
UMLS:C0013595	DOID:2723	curated	1
UMLS:C0013720	DOID:13359	curated	1
UMLS:C0013882	DOID:0050138	curated	1
UMLS:C0013882	DOID:4976	curated	1
UMLS:C0013884	DOID:12211	curated	1
UMLS:C0013902	DOID:2373	curated	1
UMLS:C0013903	DOID:12714	curated	1
UMLS:C0014008	DOID:3642	curated	1
UMLS:C0014013	DOID:3798	curated	1
UMLS:C0014038	DOID:9588	curated	1
UMLS:C0014040	DOID:5225	curated	1
UMLS:C0014040	DOID:646	curated	1
UMLS:C0014057	DOID:10844	curated	1
UMLS:C0014059	DOID:13664	curated	1
UMLS:C0014059	DOID:639	curated	1
UMLS:C0014060	DOID:10845	curated	1
UMLS:C0014061	DOID:0050175	curated	1
UMLS:C0014068	DOID:2034	curated	1
UMLS:C0014070	DOID:640	curated	1
UMLS:C0014077	DOID:10992	curated	1
UMLS:C0014077	DOID:5222	curated	1
UMLS:C0014078	DOID:9584	curated	1
UMLS:C0014084	DOID:0060221	curated	1
UMLS:C0014084	DOID:0090015	curated	1
UMLS:C0014084	DOID:206	curated	1
UMLS:C0014084	DOID:4624	curated	1
UMLS:C0014116	DOID:0050651	curated	1
UMLS:C0014117	DOID:12929	curated	1
UMLS:C0014118	DOID:10314	curated	1
UMLS:C0014121	DOID:4562	curated	1
UMLS:C0014122	DOID:4562	curated	1
UMLS:C0014127	DOID:5757	curated	1
UMLS:C0014130	DOID:28	curated	1
UMLS:C0014132	DOID:170	curated	1
UMLS:C0014145	DOID:1911	curated	1
UMLS:C0014145	DOID:5557	curated	1
UMLS:C0014170	DOID:1380	curated	1
UMLS:C0014170	DOID:2871	curated	1
UMLS:C0014173	DOID:0080365	curated	1
UMLS:C0014175	DOID:289	curated	1
UMLS:C0014179	DOID:1002	curated	1
UMLS:C0014236	DOID:4692	curated	1
UMLS:C0014306	DOID:11175	curated	1
UMLS:C0014335	DOID:0060180	curated	1
UMLS:C0014335	DOID:0060189	curated	1
UMLS:C0014335	DOID:0060190	curated	1
UMLS:C0014335	DOID:2326	curated	1
UMLS:C0014390	DOID:12397	curated	1
UMLS:C0014457	DOID:999	curated	1
UMLS:C0014458	DOID:5870	curated	1
UMLS:C0014458	DOID:9503	curated	1
UMLS:C0014474	DOID:4844	curated	1
UMLS:C0014474	DOID:5075	curated	1
UMLS:C0014474	DOID:5500	curated	1
UMLS:C0014474	DOID:5504	curated	1
UMLS:C0014474	DOID:5505	curated	1
UMLS:C0014493	DOID:13014	curated	1
UMLS:C0014511	DOID:2658	curated	1
